CAR_ID,FAILURE_TYPE,ENGINE_RUN_TIME,ENGINE_RPM,VEHICLE_SPEED,THROTTLE,ENGINE_LOAD,COOLANT_TEMPERATURE,LONG_TERM_FUEL_TRIM_BANK_1,SHORT_TERM_FUEL_TRIM_BANK_1,INTAKE_MANIFOLD_PRESSURE,FUEL_TANK,ABSOLUTE_THROTTLE_B,PEDAL_D,PEDAL_E,COMMANDED_THROTTLE_ACTUATOR,FUEL_AIR_COMMANDED_EQUIV_RATIO,ABSOLUTE_BAROMETRIC_PRESSURE,RELATIVE_THROTTLE_POSITION,INTAKE_AIR_TEMP,TIMING_ADVANCE,CATALYST_TEMPERATURE_BANK1_SENSOR1,CATALYST_TEMPERATURE_BANK1_SENSOR2,CONTROL_MODULE_VOLTAGE,COMMANDED_EVAPORATIVE_PURGE
0F974AAC,Engine Overheating,5937.0,1898.8,46.8,22.338,53.927,125.5,-0.322,-5.37602,23.877,36.273,53.678,27.553,34.863,25.299,1.106,100.0,0.0,38.1,-6.706,567.74,396.811,13.656,36.651
0A5F5B4B,MAP Sensor Failure,4691.8,1939.2,23.5,13.568,80.209,65.4,-9.34316,-13.8956,98.016,72.105,51.593,24.395,32.395,23.485,1.0,100.0,0.0,41.9,1.375,333.074,334.281,14.133,21.991
D2E56248,Healthy,5391.0,1870.9,27.1,16.012,16.521,75.6,1.0525,-0.50903,32.389,46.583,54.889,16.078,35.972,25.243,1.012,101.835,0.404,44.1,11.778,600.526,170.411,13.83,64.15
B4E1B086,Healthy,6773.1,2114.1,70.7,15.507,59.27,88.3,4.46748,-4.06944,21.146,63.368,48.267,22.698,36.739,18.501,1.002,100.828,1.414,39.4,18.344,554.552,347.706,13.745,39.076
C112811E,Engine Overheating,6316.1,964.9,52.7,18.019,55.264,140.0,2.2115,1.63033,36.869,69.37,51.487,26.988,34.565,21.381,1.143,100.431,2.188,48.6,-2.763,578.93,404.644,14.129,0.0
46A24DC5,Throttle Body Fault,3657.4,1400.8,19.2,0.0,15.094,75.7,1.35265,-9.4885,24.325,70.704,71.699,19.068,38.295,17.629,0.983,100.0,0.0,43.3,8.994,451.984,287.145,14.203,9.469
56199A77,Throttle Body Fault,928.0,569.8,6.9,0.0,59.818,90.3,5.4688,-7.01454,34.388,25.684,77.162,16.078,33.213,9.663,0.992,100.0,0.0,45.3,13.385,450.004,515.758,13.566,0.0
DD296B12,MAP Sensor Failure,7072.2,1606.7,42.4,19.455,92.164,91.0,-2.23424,-21.0074,102.521,52.964,52.079,17.765,31.765,15.277,0.997,100.389,1.494,49.6,17.742,514.584,325.004,13.863,0.0
2DEB5B68,Crankshaft Position Sensor Failure,1691.3,18.0,6.1,22.299,13.786,-2.3,3.1313,18.0534,37.839,61.314,50.146,16.078,31.765,21.272,1.14,100.505,3.69,45.4,284.334,535.393,310.623,43.611,26.09
9A55459A,Transmission Slip,962.1,2540.7,0.0,17.632,97.191,91.0,5.4688,3.78957,42.164,47.72,53.214,16.078,34.21,19.856,0.969,100.0,6.105,44.7,2.753,545.907,522.4,13.902,100.0
A8704C45,Engine Overheating,3535.4,956.6,0.0,18.996,13.887,121.3,0.49813,-1.42558,49.786,46.686,57.027,24.5,31.765,21.083,1.175,100.228,3.753,43.3,-5.267,538.347,376.236,13.936,0.0
3322C017,Transmission Slip,5985.1,2099.1,12.0,21.762,98.778,80.8,2.68411,5.88031,62.847,41.957,49.224,25.332,37.692,22.696,0.954,101.01,0.0,36.1,3.655,429.485,268.293,13.84,7.844
7CF4A437,O2 Sensor Failure,940.5,330.0,6.9,16.687,35.981,90.6,17.46186,23.27458,41.562,62.34,47.059,21.829,31.765,20.027,0.834,101.627,1.034,41.8,21.826,522.056,439.806,13.844,17.122
344A356D,Throttle Body Fault,6199.6,1697.5,44.7,62.937,40.288,91.0,1.86526,-25.0,35.158,60.429,23.217,16.078,33.182,15.487,1.027,100.139,1.929,31.8,16.614,437.23,488.125,13.486,25.633
D93D7533,Transmission Slip,3296.4,3843.1,0.0,19.438,95.936,55.7,2.1596,-3.17309,37.756,72.153,50.255,23.743,37.16,20.622,0.961,101.265,0.0,33.6,21.711,518.83,455.415,13.971,8.58
F267285F,Catalytic Converter Failure,6304.7,1177.5,34.9,17.459,37.947,80.9,4.66234,6.74574,36.969,56.406,50.655,20.134,36.291,18.724,1.03,100.0,2.711,34.6,-1.189,505.308,482.49,13.539,63.125
F7C44D62,Catalytic Converter Failure,613.1,1213.6,15.3,18.479,46.259,82.6,1.49585,4.3436,51.725,54.166,52.21,21.183,35.277,19.468,1.014,101.717,1.504,49.4,20.856,452.978,403.029,13.902,46.39
44D3EF95,Alternator Failure,1635.6,1531.8,29.3,30.634,36.273,76.4,1.45487,7.72351,21.716,56.245,50.267,21.746,31.765,25.156,1.005,100.544,0.0,45.0,27.59,386.055,104.17,11.599,74.924
B521387F,Engine Overheating,738.5,1464.4,14.2,19.249,21.992,143.8,0.24179,1.98772,25.833,58.999,50.712,20.991,35.363,18.625,1.132,101.009,0.0,30.5,3.468,567.705,396.787,13.488,5.149
0D5B1FD1,O2 Sensor Failure,3257.9,499.4,14.0,17.593,30.064,91.0,13.10563,33.32352,52.593,53.169,49.174,16.078,33.99,18.148,0.916,100.898,2.909,49.3,20.581,466.412,403.301,13.862,72.236
16F0DFE4,Catalytic Converter Failure,5335.0,1307.6,15.5,24.396,51.587,74.8,3.19126,1.63188,31.011,52.239,52.423,18.404,36.638,24.104,0.988,100.593,3.661,36.9,0.492,464.701,427.128,13.82,96.532
7785D697,Catalytic Converter Failure,6669.7,908.5,0.0,20.733,20.676,81.7,1.25934,-1.75259,45.029,61.663,48.971,18.31,34.416,14.967,0.985,100.631,0.0,42.9,31.45,362.529,335.779,13.834,32.34
722D97D8,Engine Overheating,2609.4,2099.6,33.1,18.783,52.896,122.0,4.51489,-0.78148,70.775,42.554,48.43,16.078,34.403,22.34,1.164,100.179,3.843,33.4,-0.505,556.305,388.806,14.052,45.554
85A8C0D5,Throttle Body Fault,6001.5,1641.6,0.0,55.52,46.798,58.1,5.4688,-14.49269,55.633,50.317,19.864,22.908,31.765,31.342,1.015,100.566,3.629,35.2,14.706,487.967,147.87,14.012,0.0
F71FCD3B,Crankshaft Position Sensor Failure,3973.9,17.8,6.6,24.972,14.154,1.9,5.4688,19.91964,49.877,46.749,51.865,16.078,34.834,25.922,0.987,100.363,0.896,48.6,258.793,453.628,180.931,3.099,1.046
5E9C4A1E,Transmission Slip,4099.6,2439.2,26.8,18.867,93.995,55.4,1.995,2.80094,44.617,66.412,48.441,21.671,31.765,25.751,0.948,102.0,4.836,41.8,11.059,399.227,412.31,13.732,5.548
DE70B2E6,Thermostat Stuck Open,3766.7,850.1,30.1,27.364,35.192,48.9,-9.80836,-8.06938,39.828,21.931,52.125,20.828,35.782,20.7,1.124,100.417,4.264,47.4,15.965,405.531,279.312,13.98,70.365
1DFED324,Thermostat Stuck Open,1562.6,1450.7,16.4,17.347,43.674,42.4,-6.93079,-15.97886,28.305,36.05,54.059,27.258,43.027,15.99,1.062,102.0,2.937,39.7,11.276,412.278,284.372,13.597,70.955
9A299406,Catalytic Converter Failure,532.5,869.3,8.7,13.905,32.355,84.1,1.02213,-0.02925,46.788,69.881,50.764,17.778,43.277,18.406,0.981,100.747,1.437,43.4,24.128,456.122,424.586,13.668,66.653
0FE1E175,MAP Sensor Failure,4187.5,1103.7,24.2,23.607,41.388,72.0,0.01531,9.98136,63.366,42.826,52.948,21.444,37.851,23.888,1.015,100.0,3.462,40.9,7.394,328.206,505.214,14.043,18.434
D1CC9C36,Crankshaft Position Sensor Failure,2733.5,58.3,30.4,22.429,8.658,-3.1,2.61604,87.01132,29.875,41.799,50.431,18.809,31.765,21.39,1.174,100.543,1.772,37.8,425.83,474.598,357.612,51.362,51.008
3EBADC7E,Engine Overheating,1520.3,665.7,20.1,24.105,30.919,120.2,2.97931,0.66655,33.291,56.721,57.134,19.578,38.474,21.859,1.062,100.149,1.427,40.8,-6.003,544.876,380.806,13.822,0.0
FD1729B9,O2 Sensor Failure,5098.1,922.5,26.5,19.887,64.79,81.8,20.38335,42.26426,18.0,76.747,53.516,16.078,32.013,18.796,0.896,102.0,4.573,45.9,-1.533,511.199,354.61,14.008,38.506
5F8F59F5,Engine Overheating,3294.9,1257.8,24.6,23.038,22.081,116.0,0.35372,-0.8539,77.242,49.142,52.22,16.078,36.448,17.102,1.124,100.334,4.832,26.1,-7.876,535.305,374.107,13.4,0.0
7972004E,O2 Sensor Failure,6361.7,1448.8,51.5,16.481,41.575,67.6,15.35465,41.9752,31.132,22.008,49.877,20.821,31.765,17.69,0.853,100.429,4.617,49.6,8.253,632.692,402.854,13.629,100.0
3EBCABAF,Thermostat Stuck Open,278.6,606.4,66.3,20.25,61.412,57.3,-7.18331,-14.0628,24.067,89.412,53.452,27.452,39.695,21.61,1.107,100.0,4.07,32.1,6.32,427.041,295.444,12.923,5.697
1832AFC4,EVAP System Fault,6612.5,1154.0,37.9,18.786,63.721,91.0,8.13359,-13.18247,53.535,45.063,60.77,24.726,31.765,17.67,1.005,100.0,0.0,41.3,14.739,366.093,268.057,13.762,0.0
6000CFDE,Thermostat Stuck Open,377.6,1317.1,0.0,17.502,24.145,47.6,-12.30449,-17.15101,35.533,76.186,51.566,23.919,36.835,15.375,1.143,100.0,2.323,39.2,7.037,430.384,297.951,13.651,79.692
494CC5F0,Throttle Body Fault,37.3,1354.1,0.0,35.902,58.206,69.0,3.75658,3.7364,40.589,32.678,38.289,20.267,31.765,28.005,1.011,100.478,1.539,34.9,24.204,589.264,359.737,13.427,50.579
4747CC1C,Alternator Failure,1252.6,1500.6,28.2,30.892,52.892,91.0,3.92863,-0.22641,22.642,48.478,58.525,18.482,35.283,21.715,1.006,101.296,1.811,54.9,11.652,619.113,475.178,10.567,36.213
8D17595C,O2 Sensor Failure,2526.9,1805.4,33.7,26.113,56.167,72.7,13.0799,36.944,36.193,67.514,51.344,16.697,39.0,19.783,0.877,102.0,1.704,38.1,9.155,562.686,500.403,13.469,45.149
EB0E3F2B,Throttle Body Fault,4229.9,1417.8,15.2,57.803,0.0,62.1,3.73486,2.1989,48.442,65.979,21.103,24.261,37.058,7.594,0.997,100.914,4.796,43.6,0.625,618.439,388.144,14.015,50.85
35869FCF,Crankshaft Position Sensor Failure,4211.1,53.2,8.4,17.704,9.899,-4.6,5.13602,63.27357,18.0,53.591,53.565,18.54,38.008,19.822,1.263,100.949,4.807,44.7,542.107,477.394,315.728,90.223,1.926
51A368AD,MAP Sensor Failure,2818.9,1355.2,24.7,19.695,19.388,77.5,13.16072,25.38697,10.822,58.31,55.859,21.185,37.614,20.43,0.992,100.0,0.0,45.4,16.88,441.931,258.383,13.744,0.0
E2EBF5AA,MAP Sensor Failure,1387.5,2243.3,40.8,15.101,97.822,82.8,-14.22238,-24.82501,98.971,59.989,47.059,19.73,37.965,14.807,0.995,101.333,3.296,42.4,20.855,636.615,522.4,13.773,61.48
600FFCF2,Thermostat Stuck Open,4562.7,711.9,56.2,22.322,16.261,53.0,-4.02972,-15.36316,40.724,32.51,49.053,23.634,33.816,15.426,1.124,101.739,0.0,47.4,8.47,412.435,284.489,13.609,0.0
8422CF46,MAP Sensor Failure,461.5,1953.9,22.2,18.077,95.667,65.0,-6.52241,-18.26985,99.238,31.325,47.059,16.078,34.493,23.149,1.01,101.133,0.0,29.2,8.391,644.9,304.617,14.039,27.23
4216E5F9,Thermostat Stuck Open,3198.2,1167.7,29.0,19.906,48.062,58.5,-7.13023,-14.68864,31.94,89.412,48.448,18.423,32.739,20.924,1.154,100.0,0.0,55.0,4.434,439.338,304.666,13.794,52.601
72C0B4C5,Alternator Failure,3178.1,870.4,15.3,9.11,49.016,69.3,4.79807,-1.41195,18.0,38.74,48.635,16.078,31.765,19.504,0.994,102.0,1.046,46.0,13.459,426.002,320.527,10.966,31.784
2E65631A,Catalytic Converter Failure,3512.7,1366.1,16.7,22.107,44.314,58.1,2.37437,4.43053,40.413,48.437,54.454,20.007,35.63,21.476,1.002,101.24,1.378,36.1,-1.729,430.962,417.232,13.86,0.0
032F18C2,Throttle Body Fault,505.5,1074.3,52.3,52.539,38.775,77.1,1.28719,-0.318,33.779,32.987,25.414,19.414,37.405,26.483,0.991,100.72,3.233,34.5,12.278,419.303,522.4,13.305,25.115
8AADEFB9,Thermostat Stuck Open,3315.0,1444.9,19.3,17.488,54.026,50.4,-3.99102,-5.99932,33.954,59.078,50.707,23.179,34.558,18.916,1.133,100.278,0.0,43.7,3.649,414.541,286.069,13.954,40.311
62EFE142,EVAP System Fault,6120.6,1976.7,34.4,21.725,52.608,50.2,4.34401,3.81433,33.599,56.757,53.066,17.098,38.149,18.834,1.006,101.445,0.0,55.0,-8.106,389.165,346.689,13.912,0.0
18376957,Thermostat Stuck Open,2627.8,1337.9,27.0,19.624,0.976,67.6,-11.39815,-16.26968,34.805,44.685,48.606,24.51,32.657,13.333,1.07,101.495,3.511,55.0,18.512,450.0,313.747,13.918,34.904
E34627F6,O2 Sensor Failure,926.1,950.7,16.3,20.808,23.076,81.9,21.69628,37.87121,39.108,56.929,48.192,23.357,40.217,19.047,0.907,102.0,0.843,38.6,-9.434,543.661,457.518,13.955,17.266
73AB0341,Transmission Slip,2221.8,2769.7,43.0,22.915,94.509,78.3,1.4616,-2.98388,38.516,89.267,50.106,24.777,31.765,16.493,0.995,102.0,0.0,32.7,2.073,604.927,199.997,14.347,62.645
BB9648A5,Thermostat Stuck Open,0.4,1103.9,30.8,18.229,0.0,49.2,-5.27845,-12.12869,36.322,19.261,47.059,18.659,34.733,14.976,1.154,100.517,1.663,42.9,-3.619,409.695,282.434,13.98,46.03
60C88699,Crankshaft Position Sensor Failure,4476.7,29.3,19.6,20.636,29.781,-0.4,0.87255,87.55175,51.964,53.395,53.718,18.836,31.765,19.063,1.212,100.037,6.425,39.8,573.65,531.976,296.584,69.655,29.451
E7E3FA81,Crankshaft Position Sensor Failure,1205.6,36.5,0.8,18.401,22.224,-5.3,-0.07568,47.28521,33.833,67.686,50.856,23.697,31.765,22.047,0.924,100.095,0.0,41.9,368.533,399.567,309.637,48.052,60.151
53E91092,O2 Sensor Failure,3077.0,1094.9,17.6,19.581,36.484,59.7,16.67731,41.91584,47.194,26.206,49.883,16.078,37.037,19.805,0.861,100.352,0.0,41.9,-9.363,555.386,320.285,13.578,38.849
833A646E,O2 Sensor Failure,5299.1,1938.5,0.0,15.966,45.072,82.7,13.51667,35.20617,60.193,62.985,52.419,18.32,37.253,16.908,0.866,100.212,0.0,41.2,25.971,677.386,206.534,13.676,19.792
DA68EF0E,Throttle Body Fault,4603.3,1248.9,46.6,0.0,42.269,42.6,3.63912,3.04063,30.946,70.531,81.042,19.801,33.575,7.749,0.981,101.493,2.168,29.8,21.015,433.376,406.701,13.534,76.435
E1E12063,Thermostat Stuck Open,2493.7,1363.6,13.5,20.627,50.771,66.0,-9.95079,-9.4247,30.276,49.71,53.916,16.078,31.765,14.214,1.136,101.477,4.827,38.4,8.152,450.0,313.046,13.726,65.33
B3854684,EVAP System Fault,2057.1,1476.7,20.1,13.333,38.016,90.0,9.29459,-10.27502,39.577,52.537,48.0,21.831,31.765,21.979,1.002,100.704,2.281,47.9,24.265,537.339,104.636,13.787,0.0
CC684EB8,Throttle Body Fault,4537.8,1930.5,14.4,0.0,35.213,87.1,3.96807,3.16822,37.401,44.304,67.755,21.599,36.799,27.832,1.007,102.0,0.0,41.1,-10.364,644.9,106.841,14.063,16.112
5C82D86C,Alternator Failure,2119.1,1624.8,41.8,12.407,46.203,88.8,5.4688,-5.60833,36.396,41.881,50.765,24.079,39.567,19.974,1.012,102.0,9.473,33.2,10.085,597.912,103.451,12.29,31.3
F65DEF8B,Healthy,5085.6,1208.3,19.6,20.369,24.437,66.7,-0.56295,-0.02552,30.468,13.487,49.419,17.825,39.386,22.217,0.975,101.875,0.0,46.7,17.043,334.262,295.912,13.816,17.16
7C6A6443,Engine Overheating,5161.3,1569.5,3.5,17.433,11.207,142.4,1.46607,-2.3338,53.196,41.528,59.792,21.244,31.765,24.856,1.071,102.0,2.906,29.1,-8.551,607.226,424.451,13.736,0.0
59E267FF,Crankshaft Position Sensor Failure,2335.4,34.0,49.7,20.407,25.615,-1.8,0.46055,45.83687,22.334,32.84,51.831,18.519,42.134,17.629,0.848,100.0,0.344,35.1,367.39,609.238,391.056,35.429,13.319
82A190F3,MAP Sensor Failure,5968.3,1397.7,6.7,20.602,71.4,72.6,3.3356,-18.62933,62.852,47.465,47.733,20.037,38.767,19.842,1.016,100.653,0.0,42.8,-7.486,425.896,219.927,13.545,0.0
155CAE39,Healthy,4288.9,728.0,0.0,16.297,39.969,88.7,2.16125,0.50535,32.825,47.573,54.186,17.505,37.068,17.862,1.004,100.0,0.0,48.5,17.413,501.865,139.648,14.116,0.0
F8A71FB4,Transmission Slip,4092.6,2462.7,0.0,14.624,95.471,78.8,1.95258,-2.41083,29.002,34.407,51.422,18.011,33.662,21.108,0.937,101.073,4.786,42.5,5.361,537.907,497.296,13.439,22.004
1490BD33,Catalytic Converter Failure,1874.1,940.0,54.1,16.454,47.819,39.6,2.008,-1.57112,41.275,58.271,50.476,22.093,34.834,22.885,0.997,100.217,7.845,44.2,21.214,560.213,509.717,13.943,7.345
1260CED0,EVAP System Fault,4000.5,872.0,7.3,16.715,20.173,59.8,6.18602,-16.48779,26.407,22.742,57.1,27.232,31.765,26.024,0.996,100.17,3.244,39.4,24.314,500.041,327.261,13.895,0.0
806E2D47,MAP Sensor Failure,2609.9,845.6,21.1,22.289,15.627,91.0,9.38972,15.32943,16.187,37.962,48.712,20.902,32.077,17.616,1.0,102.0,2.137,47.4,-0.482,508.172,367.751,13.663,12.81
A1FF2D2E,Thermostat Stuck Open,2655.7,1349.8,2.4,16.423,50.465,47.5,-5.90323,-12.77665,39.449,44.126,52.778,16.078,42.186,16.251,1.143,101.406,1.81,38.8,9.045,418.316,288.9,13.511,0.0
0B62F548,Transmission Slip,2910.2,2929.7,4.5,17.634,91.035,89.4,1.3003,-3.20893,59.146,50.007,58.032,16.078,36.978,22.505,0.979,100.939,5.168,44.1,0.051,572.48,365.573,13.98,41.058
8C91F378,Healthy,2833.1,1470.8,9.7,14.755,49.134,91.0,1.46582,-2.76918,32.57,79.986,48.164,16.21,31.765,24.075,1.009,101.934,2.524,38.8,21.314,383.04,446.996,13.575,39.416
30492F0E,Engine Overheating,5923.4,2291.3,38.5,18.597,56.56,128.9,0.866,0.90116,47.168,35.053,59.673,16.078,41.654,19.473,1.169,101.282,2.061,38.9,0.069,558.245,390.165,13.701,2.7
F2F8327D,Alternator Failure,5193.1,1402.4,23.9,24.798,13.92,87.6,3.78808,1.96659,36.833,51.45,52.356,16.863,31.765,14.092,0.996,100.0,0.235,30.1,1.224,644.9,399.66,11.645,6.457
A8C5DCFA,Engine Overheating,3691.1,1537.4,18.6,13.734,18.327,136.7,0.69245,8.58566,27.596,57.363,47.381,20.941,31.765,18.315,1.151,100.292,5.907,26.0,-0.659,565.705,395.387,14.035,16.116
756F7ABD,Transmission Slip,350.9,1919.4,3.5,14.902,88.245,67.1,3.81387,0.13718,55.546,58.282,54.927,25.35,33.614,22.559,0.969,101.082,0.781,26.0,7.061,563.294,473.625,14.039,62.55
EE0E8639,Healthy,5243.0,1638.5,34.4,14.15,20.898,78.4,2.95912,0.41821,51.197,43.742,49.311,16.078,32.759,19.816,1.025,100.866,5.773,51.7,8.276,471.388,360.542,13.903,99.963
BCF616C3,MAP Sensor Failure,6972.9,1075.5,28.7,19.487,17.57,60.4,14.0822,12.39464,12.761,41.231,51.39,21.471,39.57,19.876,1.0,102.0,0.767,41.4,17.682,430.389,329.646,14.047,19.628
2E385736,O2 Sensor Failure,5969.8,1155.9,19.9,17.1,15.447,65.0,15.67368,30.59305,18.417,53.403,47.059,25.984,31.765,17.79,0.876,100.0,0.527,42.2,25.842,509.564,522.4,13.716,0.0
6C57EF7B,O2 Sensor Failure,280.8,1722.0,17.0,16.879,36.013,85.1,13.03493,44.68035,22.894,39.007,52.971,16.078,36.319,18.757,0.915,100.74,0.0,36.2,-9.796,527.877,521.639,14.092,60.298
8F8CFA33,Crankshaft Position Sensor Failure,6963.3,23.8,15.0,19.666,10.69,-7.1,4.04803,35.82437,50.472,37.193,47.124,21.621,33.01,19.589,0.93,100.0,0.0,44.2,356.403,644.9,233.485,40.529,39.117
0EFED613,MAP Sensor Failure,5134.2,1223.3,39.2,16.316,100.0,65.7,1.68449,-14.63353,103.931,65.987,51.181,16.078,32.934,20.151,0.992,101.039,0.0,38.2,21.089,561.856,174.19,13.674,24.977
2A1F0FE5,Catalytic Converter Failure,980.5,326.9,17.2,18.056,20.417,67.0,1.64744,-1.01676,32.003,57.557,47.059,17.702,38.393,14.318,0.985,101.546,1.368,52.4,2.096,472.552,422.398,13.943,46.848
9D736904,Engine Overheating,1768.8,1095.4,17.3,20.963,60.089,114.0,0.44515,-1.52176,34.511,79.452,55.791,22.974,33.647,15.266,1.117,100.0,0.137,39.6,-5.417,527.504,368.646,14.042,50.212
4FEC8231,Healthy,3663.8,2390.6,11.0,18.704,40.868,91.0,2.4267,-4.28872,35.103,89.412,51.781,20.564,31.765,17.79,1.0,100.125,2.554,47.7,13.478,387.151,376.928,13.783,11.2
6CBA4BD5,Transmission Slip,2393.9,3408.5,0.0,16.705,91.96,66.6,1.73928,1.80973,48.582,33.471,50.16,16.078,31.765,17.878,0.974,102.0,1.778,43.0,-5.736,505.514,353.906,13.854,28.267
8F49A4CD,MAP Sensor Failure,1991.9,724.7,24.8,17.943,100.0,75.0,1.8826,-7.76632,99.639,75.002,50.666,19.56,37.016,15.967,0.987,101.205,2.234,41.3,-4.321,612.5,522.4,13.921,16.585
2705F173,Alternator Failure,1090.8,914.2,19.3,26.306,27.315,86.4,-1.5625,5.55648,35.319,8.627,52.614,24.46,37.672,30.636,1.001,101.736,0.0,47.5,18.056,604.045,451.236,12.075,15.776
8FA035A4,O2 Sensor Failure,6128.2,1436.5,2.8,15.092,23.278,61.4,12.31924,42.06649,50.319,71.194,47.222,22.459,31.765,18.355,0.89,101.469,3.982,38.2,13.333,243.926,207.152,13.415,58.903
B0C2C7BC,Throttle Body Fault,5926.8,2390.5,25.8,0.0,48.092,61.0,-1.5625,12.09097,25.931,57.332,79.667,17.515,32.312,32.531,0.996,101.679,1.258,35.6,6.46,629.425,380.81,14.108,34.599
B84B4753,MAP Sensor Failure,7055.7,1334.1,0.0,15.918,15.154,91.0,15.05744,24.20569,18.72,60.99,56.02,20.558,32.357,22.085,1.01,101.378,0.0,52.6,3.895,499.019,334.953,14.044,0.0
AFD4D0A5,Crankshaft Position Sensor Failure,2734.1,69.9,63.7,18.594,19.998,0.8,-1.15947,87.07408,21.261,30.927,49.937,18.307,41.5,23.474,1.251,100.457,5.062,45.1,580.015,426.436,382.046,54.769,0.0
7A98BA00,Engine Overheating,301.2,1433.3,26.5,20.762,59.249,113.7,3.70986,-1.63123,49.759,59.199,51.905,23.59,34.62,18.921,1.098,100.549,2.918,47.2,-9.654,537.4,375.573,13.91,57.008
82DDBC0D,MAP Sensor Failure,3144.9,1089.2,34.5,18.789,11.524,76.9,14.31561,22.94633,10.68,44.782,47.192,19.803,39.76,16.182,1.021,100.688,4.938,35.8,17.521,636.153,297.462,13.733,53.653
08D35F5A,Throttle Body Fault,5871.8,1385.2,19.8,0.0,9.136,73.2,1.81064,-11.42951,18.0,39.161,62.002,24.532,34.651,37.031,1.011,101.159,2.531,50.5,11.67,469.973,331.494,13.658,0.0
84372290,Throttle Body Fault,6227.0,1628.7,29.1,0.0,40.063,91.0,3.52155,6.23162,45.681,21.376,65.843,16.078,40.097,11.99,0.988,101.246,0.0,42.9,2.198,567.673,282.429,13.882,4.326
11AF7343,Catalytic Converter Failure,6003.0,1285.3,24.0,21.823,28.494,88.9,1.88858,8.503,18.0,31.427,47.059,19.278,37.937,22.18,0.991,100.6,0.0,45.4,31.038,524.589,484.154,13.837,0.0
E0CA27AF,Catalytic Converter Failure,168.0,1043.0,12.6,22.154,43.303,59.9,2.57913,-3.69256,67.61,48.904,55.257,22.369,38.824,20.601,0.986,101.561,0.0,46.6,28.545,398.499,383.728,13.728,12.329
BCDFF624,Alternator Failure,6681.6,1391.9,26.1,15.302,29.847,50.0,-0.103,-6.59882,39.323,36.861,48.972,16.078,31.902,17.314,1.017,100.0,0.001,26.0,11.818,599.947,348.001,11.745,0.0
C74C0679,Alternator Failure,4298.4,1049.6,57.8,19.185,37.995,82.0,3.75636,-5.52533,64.082,37.659,53.295,24.444,31.765,20.309,0.996,101.189,2.318,45.9,4.238,470.371,291.748,11.134,0.0
DE86736E,Transmission Slip,5614.2,2216.2,0.0,14.284,89.745,91.0,4.84785,2.54309,48.815,41.541,53.496,18.173,31.765,20.793,0.934,101.76,3.192,33.7,11.835,445.764,279.598,13.758,0.0
FF934919,Thermostat Stuck Open,4407.4,1377.9,31.1,17.836,0.0,43.3,-8.3885,-15.82924,33.512,22.99,49.411,16.078,38.938,23.359,1.172,100.0,0.0,40.8,5.706,408.873,281.818,13.567,49.662
65336BA4,EVAP System Fault,1137.8,1110.7,35.5,16.277,0.0,73.2,6.23985,3.61734,44.107,52.21,54.901,21.108,32.233,19.502,0.999,100.214,0.0,43.4,16.566,644.9,322.574,13.874,0.0
145A6CB9,Thermostat Stuck Open,6777.3,1852.1,50.7,17.818,21.137,50.7,-3.65572,-16.96066,33.169,46.168,49.906,25.069,40.176,16.511,1.169,100.605,2.884,49.2,12.083,430.154,297.779,13.891,40.552
8DD8701E,Transmission Slip,2324.3,3885.2,0.6,18.175,91.632,86.9,-1.25018,6.18799,22.084,36.79,47.059,16.078,34.636,14.701,0.959,100.447,4.07,39.6,1.51,563.855,309.156,13.971,12.657
2523EF65,Alternator Failure,6544.7,1869.6,27.4,15.181,38.083,91.0,3.59045,9.20317,18.0,65.38,58.237,22.759,32.183,23.621,0.997,100.618,0.894,41.2,24.759,584.662,333.421,11.122,0.0
679E8D6F,Transmission Slip,3076.9,3755.5,2.3,19.17,94.797,91.0,3.02532,-2.84414,32.141,35.83,52.865,19.975,35.139,19.009,0.933,100.0,3.797,51.2,19.643,451.725,344.653,13.538,0.0
E2E3BC9D,O2 Sensor Failure,6877.8,727.3,55.4,16.99,33.197,51.9,16.69568,32.84023,34.48,45.602,53.395,16.078,35.733,20.441,0.847,102.0,0.83,42.8,-3.597,719.459,142.455,13.793,50.041
F0A7255E,Alternator Failure,2406.0,989.5,0.0,20.421,41.247,77.9,-0.88699,0.55558,52.938,42.547,53.333,22.17,34.511,10.272,1.008,100.0,8.276,42.7,23.159,443.254,45.948,11.218,50.625
5C5E3821,Catalytic Converter Failure,3661.2,1292.9,38.1,22.281,55.549,80.1,4.41865,-0.05744,34.013,28.44,55.835,17.789,35.417,16.631,1.019,100.988,5.509,40.3,7.018,529.39,465.986,14.122,70.128
731B7919,Thermostat Stuck Open,6352.6,1608.8,33.9,17.219,46.157,45.2,-12.64667,-5.89837,32.694,24.415,50.466,28.9,31.765,21.581,1.071,101.844,1.259,50.0,6.594,419.455,289.754,13.853,25.247
83A9E440,MAP Sensor Failure,6511.9,1042.7,7.3,22.509,3.923,74.8,10.92142,20.77982,19.835,39.935,59.256,27.24,32.44,18.576,1.01,100.0,2.908,43.3,-5.302,365.759,338.545,13.567,19.206
70896742,EVAP System Fault,6705.5,1209.1,15.2,16.13,40.956,71.2,6.25636,4.13419,25.953,51.969,51.78,18.571,36.227,18.68,0.999,100.0,3.171,35.0,11.639,489.243,522.4,13.889,0.0
